34;1;Mi a "VoLTE" egyik fő előnye a "hívásfelépülés" szempontjából?;Gyorsabb hívásfelépülés.;Lassabb hívásfelépülés.;Nem befolyásolja a hívásfelépülést.;Csak az első hívásfelépülés gyors.;A;Mobil 3
35;2;Mi a "Vezérlősík" útvonala a 4G LTE architektúrában?;4G UE – eNodeB – SGW – PGW;4G UE – eNodeB – MME – SGW – PGW;MME – SGW – PGW – Internet;4G UE – MME – Internet;B;Mobil 3
36;3;Melyik a "VoWiFi" egyik előnye a "számlázás" szempontjából?;Minden esetben külön roaming díjat számolnak fel.;Csak a perzisztens kapcsolatokat számlázzák.;A számlázás hozzáférés független, hasonlóan a VoLTE esetéhez.;A számlázás kizárólag adatforgalom alapján történik.;C;Mobil 3
37;4;Melyik az 5G "Connection density" (kapcsolat sűrűség) követelménye az ITU szerint?;100 000 eszköz/km²;500 000 eszköz/km²;750 000 eszköz/km²;1 millió eszköz/km²;D;Mobil 3
38;2;Mi a "Packet Gateway (PGW)" fő feladata a 4G LTE architektúrában?;A rádiós interfész kezelése.;Kilépési pontként szolgál külső hálózatok felé, IP cím allokációt és policy alkalmazást végez.;A hálózati forgalom naplózása.;A felhasználók hitelesítése.;B;Mobil 3
39;3;Mi az "Option 2 (Standalone - SA)" 5G bevezetés egyik kezdeti jellemzője?;Voice over New Radio (VoNR) azonnali elérhetősége.;A gerinchálózat (core) továbbra is 4G.;Kezdetben adatszolgáltatás nyújtása, a hang (VoNR) csak később.;Csak 4G hálózattal nem kompatibilis.;C;Mobil 3
40;5;Mi a különbség a "Trusted" és "Untrusted" VoWiFi típusok között?;A Trusted csak belső, az Untrusted csak külső WiFi-t használ.;A Trusted esetben ugyanaz az operátor biztosítja a mobil és WiFi szolgáltatásokat, az Untrusted pedig tetszőleges WiFi hozzáférési pontot használ, plusz autentikációval.;A Trusted gyorsabb, az Untrusted lassabb.;A Trusted nem igényel SIM kártyát, az Untrusted igen.;B;Mobil 3
1;1;Mi a "kodek" (codec) alapvető funkciója a beszéd digitalizálásában?;Kizárólag az analóg jelek erősítése.;Analóg jelek digitálisra alakítása és digitális jelek analógra visszaalakítása (kódolás és dekódolás).;A hálózati útválasztás optimalizálása.;A csomagok titkosítása a hálózaton.;B;VoIP
2;2;Mi a MOS (Mean Opinion Score) skála jelentősége a beszédhangminőség mérésében?;A beszéd bitsebességét méri.;Objektív mérőszám a kodek komplexitására.;Átlagolt véleménypontokat használ a szubjektív hangminőség értékelésére.;A kódolási késleltetést határozza meg.;C;VoIP
3;3;Mi történik a kodek "kódolási késleltetésével", ha nagyobb időszeleteket dolgoz fel egyszerre?;Csökken a bitsebesség.;Növekszik a tömörítési arány, de nagyobb lesz a késleltetés.;Csökken a komplexitás.;Javul a robusztusság.;B;VoIP
4;2;Melyik a rádiós átvitel hibaaránya?;Kb. 10^-6;Kb. 10^-3;Kb. 10^-9;Kb. 10^-12;B;VoIP
5;3;Mi a "tandemezhetőség" (tandemability) fogalma a kodekek jellemzői között?;Kizárólag önmagával való soros kapcsolhatóság.;Különböző kodekek egymás utáni (soros) csatolhatósága.;A kodek képessége, hogy többféle bitsebességet támogasson.;A kodek képessége, hogy analóg és digitális jeleket is kezeljen.;B;VoIP
6;4;Mi a "transzparencia" (transparency) fő kihívása a kodekeknél a DTMF (Dual Tone MultiFrequency) jelzésátvitel kapcsán?;A beszédhangminőség romlása.;A DTMF hangok torzulása, ami megakadályozza a dekódolásukat a túloldalon (pl. telebanknál).;A bitsebesség növelése.;A kódolási késleltetés csökkentése.;B;VoIP
7;1;Melyik kódoló típus őrzi meg az analóg jel alakját és biztosít általában jó minőséget?;Vokóder;Hullámforma kódoló;Hibrid kódoló;Adaptív kódoló;B;VoIP
8;2;Melyik kódoló típus jellemzője, hogy az adó oldalon beszédből jellemző paramétereket szűr ki, és a vevő oldalon ezek alapján beszédszintetizálást végez, alacsonyabb bitsebességgel?;Hullámforma kódoló;Vokóder;Hibrid kódoló;PCM kódoló;B;VoIP
9;3;Az MOS vs. bitsebesség grafikon alapján, melyik kódoló típus nyújt alacsony bitsebesség mellett is viszonylag jó hangminőséget?;Hullámforma kódolók;Vokóderek;Hibrid kódolók;Mindhárom egyformán;B;VoIP
10;2;Melyik kodek marketing neve a "HD Hang", és képes nagyobb analóg sávszélességet átvinni (kb. 150-7000 Hz)?;G.711 (PCM);AMR-WB (G.722.2);G.729;LPC-10;B;VoIP
11;1;Melyik évtől terjedt el igazán a VoIP (Voice over IP) az előadás szerint?;1980-as évek eleje;1990-es évek vége;2010-től;2020-tól;C;VoIP
12;2;Mi a VoIP (Voice over IP) egyik fő előnye a hagyományos telefonhálózatokkal szemben?;Növeli a sávszélesség-igényt a gerinchálózaton.;Felesleges két külön hálózat (vezetékes telefon és vezetékes IP) fenntartását küszöböli ki, csökkentve a költségeket.;Csak hangátvitelre alkalmas, adatátvitelre nem.;Nagyobb késleltetést okoz.;B;VoIP
13;3;Mi az "első ránézésre IP alkalmazási rétegbeli probléma" jelentése a VoIP architektúrákkal kapcsolatban?;A VoIP csak az alkalmazási rétegben valósul meg, nem érinti az alsóbb rétegeket.;Bár alapvetően alkalmazási rétegbeli protokollokat használ, léteznek célprotokollok és célhardverek (végberendezések, hálózati csomópontok) is.;A VoIP nem használ semmilyen IP protokollt.;A VoIP csak a fizikai rétegen működik.;B;VoIP
14;2;Milyen hálózati eszközre van szükség a VoIP és a hagyományos PSTN hálózatok közötti kapcsolathoz?;Router;Átjáró (Gateway);Switch;Modem;B;VoIP
15;1;Melyik a VoIP architektúra egyik jellemzője a végberendezések (telefonkészülékek) szempontjából?;Minden telefon IP alapú és Ethernet csatlakozóval rendelkezik.;Az otthoni előfizetőknél sokszor megmarad az analóg vezetékes telefon, amely IP eszközökhöz csatlakozik.;A VoIP telefonok csak szoftveresek.;A VoIP telefonok nem használhatnak kijelzőt.;B;VoIP
16;2;Melyik a VoIP funkciók négy fő halmazának egyike?;Fizikai csatlakozások kezelése.;Beszédkódolás és dekódolás.;DNS feloldás.;Hálózati biztonság.;B;VoIP
17;3;Milyen protokollokba van tipikusan ágyazva a beszéd-információ a VoIP csomagok szállításakor?;TCP/IP;HTTP/RTP;UDP/RTP;SIP/SDP;C;VoIP
18;2;Mennyi az ajánlott maximális teljes egyirányú késleltetés ("szájtól fülig") a VoIP beszélgetéseknél az előadás szerint?;50 ms;150 ms;250 ms;400 ms;B;VoIP
19;3;Melyik az IP multimédia alrendszer (IMS) fő célja?;Kizárólag videó streaming szolgáltatások nyújtása.;A hagyományos telefonhálózatok teljes kiváltása.;Az IP alapú gerinchálózat megvalósítására szolgáló architektúra vezetékes és mobil multimédia hálózatokban.;A hálózati torlódás kezelése.;C;VoIP
20;4;Mi az egyik fő "kihívás" a VoIP hálózatoknál a PSTN/ISDN/mobil hálózatokhoz képest?;Magasabb rendelkezésre állás biztosítása.;Kisebb megbízhatóságú eszközök használata.;Nincs szükség garantált szolgáltatásminőségre (QoS).;A "bombabiztosra" tervezett hagyományos hálózatok által nyújtott megbízhatóság és szolgáltatásminőség replikálása IP alapon.;D;VoIP
21;1;Mi az IETF által kidolgozott "Session Initiation Protocol (SIP)" fő funkciója?;Fájlátvitel a hálózaton keresztül.;Valós idejű kapcsolatok (session) létrehozása, menedzselése és bontása.;E-mail küldése és fogadása.;IP címek kiosztása.;B;VoIP
22;2;Melyik állítás igaz a SIP és a médiafolyam kapcsolatára?;A médiafolyam is a SIP protokollon keresztül áramlik.;A médiafolyam külön megy, nem a SIP-en keresztül (jellemzően RTP-n).;A SIP csak a videó, a médiafolyam csak a hang átvitelére szolgál.;Nincs kapcsolat a SIP és a médiafolyam között.;B;VoIP
23;3;Melyik protokoll felelős a multimédia kapcsolat leírásáért a kapcsolat létrehozása előtt?;SIP;RTP;SDP (Session Description Protocol);H.323;C;VoIP
24;2;Melyik SIP hálózati elemnek a fő feladata a hívás útválasztása?;User Agent (UA);Proxy szerver;Átirányító szerver (Redirect server);Regisztráló szerver (Registrar server);B;VoIP
25;1;Melyik SIP kérés metódus szolgál a kapcsolat felépítésének kérésére?;REGISTER;INVITE;ACK;BYE;B;VoIP
26;2;Melyik SIP válasz kategória jelzi a "sikert" egy kérésre?;1xx (Folyamatban);2xx (Siker);3xx (Átirányítás);4xx (Kliens oldali hiba);B;VoIP
27;3;Mi az AMR-WB (Adaptive Multirate - Wideband) kodek egyik fő előnye a PCM-hez képest?;Kisebb bitsebesség.;Alacsonyabb mintavételi frekvencia.;Nagyobb átvitt (analóg) sávszélesség és jobb hangminőség.;Nincs szükség javításokra a kódolón.;C;VoIP
28;4;Melyik a G.729 kodek jellemző bitsebessége az előadás táblázata szerint?;64 kb/s;13 kb/s;5.6 kb/s;8 kb/s;D;VoIP
29;5;Mi a különbség a "hullámforma kódoló" és a "vokóder" között a hangminőség és bitsebesség szempontjából?;A hullámforma kódolók alacsony bitsebességet és rossz hangminőséget, a vokóderek magas bitsebességet és jó hangminőséget nyújtanak.;A hullámforma kódolók jó hangminőséget és magas bitsebességet biztosítanak az analóg jel alakjának megőrzésével, míg a vokóderek alacsony bitsebességet és kevésbé eredeti hangot adnak a paraméterek alapján.;A hullámforma kódolók csak zenére, a vokóderek csak beszédre alkalmasak.;A vokóderek átlátszóbbak, mint a hullámforma kódolók.;B;VoIP
30;3;Milyen protokollok felett futhat a SIP az előadás szerint?;HTTP/FTP;ICMP/ARP;UDP/TCP/SCTP;SMTP/DNS;C;VoIP
31;2;Melyik a H.323 jelzésrendszer egyik jellemzője?;IETF által kidolgozott, újabb szabvány.;ITU által kidolgozott, régebbi szabvány.;Csak beszédátvitelre alkalmas.;Nem támogatja a videohívásokat.;B;VoIP
32;1;Mi az "adaptivitás" fogalma a kodekek jellemzői között?;A terhelés esetén kisebb jelsebesség használata.;A hibaarány növelése a rádiós átvitelben.;A kódolási késleltetés maximalizálása.;A kodek komplexitásának növelése.;A;VoIP
33;3;Miért volt a PSTN hálózat "bombabiztosra" tervezve a VoIP kihívásaihoz képest?;Mert olcsó volt az üzemeltetése.;Mert dinamikus útvonalválasztást alkalmazott.;Magas rendelkezésre állással, megbízható eszközökkel, tesztelt protokollokkal és zárt hálózattal rendelkezett.;Mert könnyen konfigurálható volt.;C;VoIP
34;4;Mi az az "átjáró" (Gateway) feladata a VoIP hálózati elemek között?;Csak a belső IP címek feloldása.;Kizárólag a SIP üzenetek irányítása.;A felhasználói ügynökök beregisztrálása.;Kapcsolat biztosítása más hálózatok (pl. PSTN) felé, protokolltávolsággal.;D;VoIP
35;2;Melyik SIP válasz kategória jelzi a "kliens oldali hibát"?;1xx;2xx;3xx;4xx;D;VoIP
36;3;Melyik SIP kérés metódus használatos szöveges üzenetek küldésére?;INVITE;ACK;MESSAGE;BYE;C;VoIP
37;1;Mi a "Regisztráló szerver" (Registrar server) feladata a SIP hálózatban?;A hívás útválasztása.;Beregisztrálja a felhasználói ügynököket és megjegyzi az IP címüket.;Más végpontokhoz irányítja a kérő felet.;Kapcsolatot biztosít más hálózatok felé.;B;VoIP
38;2;Mi a kodek "bitsebességének" tipikus tartománya az előadás szerint?;1 kb/s - 10 kb/s;2.4 kb/s - 64 kb/s;100 kb/s - 1 Mb/s;5 Mb/s - 50 Mb/s;B;VoIP
39;3;Mi az egyik fő ok, amiért az "első PCM" (SIGSALY) rendszerek feltörhetetlen kódolást használtak?;Mert digitálisak voltak.;Mert hatalmasak voltak.;Véletlen átkulcsolást (one time pad) alkalmaztak.;Mert alacsony bitsebességgel működtek.;C;VoIP
40;5;Mi a különbség a "Proxy szerver" és az "Átirányító szerver" (Redirect server) között a SIP hálózati elemekben?;A Proxy szerver hívást útválaszt, az Átirányító szerver pedig más végponthoz irányítja a kérő felet, mint a HTTP-ben.;A Proxy szerver csak kéréseket küld, az Átirányító szerver csak válaszokat fogad.;A Proxy szerver a kapcsolatot bontja, az Átirányító szerver építi fel.;Nincs különbség, szinonimák.;A;VoIP
1;1;Mi a fő különbség a DVB (Digital Video Broadcasting) rendszerek és az IPTV között?;A DVB analóg, az IPTV digitális.;A DVB IP alapú, az IPTV nem.;A DVB digitális, de nem IP alapú, míg az IPTV IP alapú műsorszórás.;A DVB csak rádió, az IPTV csak TV adás.;C;IPTV
2;2;Melyik terjesztési modellel jellemző az IPTV esetében az átviteli garanciák megléte és a multicast kommunikáció?;Publikus hálózaton, garanciák nélkül.;Menedzselt hálózaton, átviteli garanciákkal.;Over-the-top (OTT) modell.;P2P hálózaton.;B;IPTV
3;2;Mi jellemzi az "Internet TV"-t az "IPTV"-vel szemben a terjesztési modell és garanciák szempontjából?;Menedzselt hálózaton működik, garantált minőséggel.;Publikus hálózaton működik, garanciák nélkül.;Kizárólag élő adást sugároz.;Multicast kommunikációt használ.;B;IPTV
4;1;Mi az OTT (Over-the-top) terjesztési modell fő jellemzője?;Tartalom szolgáltatók és felhasználók közötti közvetlen kapcsolat az interneten keresztül.;Kizárólag műholdas TV adás.;Kizárólag kábeltévé szolgáltatás.;Menedzselt hálózatok használata garantált minőséggel.;A;IPTV
5;2;Mi a CDN (Content Delivery Network) fő célja az Internet TV esetében?;A hálózati forgalom titkosítása.;A tartalom többszörözött tárolása a felhasználókhoz közelebb eső szervereken a terhelés csökkentése érdekében.;A hálózati késleltetés növelése.;A videoadatfolyamok tömörítése.;B;IPTV
6;3;Mi az IP protokoll "best effort" jellegének következménye a valósidejűség szempontjából?;Garantálja az üzenetek minden darabjának megérkezését és sorrendjét.;Garantálja az alacsony késleltetést és jittert a teljes útvonalon.;Nem garantálja az üzenetek minden darabjának megérkezését, a sorrendhelyes átvitelt, sem az alacsony késleltetést és ingadozást.;A hálózati forgalom automatikus priorizálása.;C;IPTV
7;2;Melyik a valósidejű szolgáltatásokhoz szükséges legfontosabb szállítási protokoll tulajdonság az előadás szerint?;Újraküldésre való képesség;Torlódásszabályozás;Sorrendtartás, időzítés és alacsony késleltetés;Magas átviteli sebesség.;C;IPTV
8;1;Melyik protokoll a "Real-time Transport Protocol" rövidítése?;TCP;UDP;RTP;SIP;C;IPTV
9;2;Mi az RTP (Real-time Transport Protocol) egyik fő szolgáltatása?;Garantált valós idejű (=maximalizált késleltetésű) átvitel.;Az üzenetdarabok megfelelő időben történő lejátszásához (jitter kompenzáció) időzítést biztosít.;Csak hangátvitelre alkalmas.;Nem támogatja az IP multicastingot.;B;IPTV
10;3;Melyik a két legfontosabb mező az RTP fejlécben, amit vizsgára kell tudni?;Version és Padding;Payload Type és Extension Header;Sequence Number és Timestamp;CSRC Count és Marker;C;IPTV
11;2;Mi a "Triple play" marketing elnevezés három szolgáltatása?;Internet, Mobiltelefon, Smart Home;Internet, Televízió, Telefónia;TV, Rádió, Internet;VoIP, VPN, Video on Demand;B;IPTV
12;3;Melyik a "Triple play" esetében a hordozó közeg, amely jellemzően a telefontársaságokhoz köthető?;Koax kábel;Üvegszál;Sodrott érpár/ADSL;UTP/Ethernet;C;IPTV
13;1;Mi az EPG (Electronic Program Guide) fő funkciója?;Fájlok letöltése.;Műsorújság biztosítása.;Teletext megjelenítése.;Digital Rights Management.;B;IPTV
14;2;Mi a "multicast IP cím" fő célja IPTV rendszerekben?;Egy adott előfizető egyedi azonosítása.;Egy adott TV csatorna aktív nézőinek csoportjának azonosítása a hálózaton.;A szolgáltató szerverének IP címe.;A hibás csomagok azonosítása.;B;IPTV
15;3;Melyik címosztályba tartozik a multicast IP címtartomány?;A osztály;B osztály;C osztály;D osztály;D;IPTV
16;2;Mi az IGMP (Internet Group Management Protocol) feladata?;Multicast útválasztási fák építése.;Multicast csoporttagságok menedzselése hálózaton belül.;Multicast üzenetek titkosítása.;A hálózati sávszélesség korlátozása.;B;IPTV
17;3;Mi az IGMP snooping célja az Ethernet kapcsolókon?;Minden multicast csomagot minden portra kiküld.;Figyeli az IGMP kommunikációt, és csak oda küldi a multicast csomagokat, ahol valóban szükség van rá.;A hálózati késleltetés növelése a multicast forgalomban.;Csak unicast forgalom továbbítása.;B;IPTV
18;4;Miért fontos az IGMP v2/v3 változatokban az explicit csoportelhagyás (leave group)?;Növeli a hálózati forgalmat.;Lassítja a csatornaváltást.;Gyorsabban leállítható a multicast címre küldött forgalom, ha nincs már több tag.;Nem befolyásolja a szolgáltatás minőségét.;C;IPTV
19;2;Mi a fő különbség a "Constant Bitrate (CBR)" és a "Variable Bitrate (VBR)" médiakódolási üzemmódok között?;A CBR változó bitsebességet, a VBR konstans bitsebességet állít elő.;A CBR konstans bitsebességgel állítja elő a tömörített médiafolyamot, a VBR a médiatartalom komplexitásával arányos, változó bitsebességet.;A CBR nagyobb késleltetést, a VBR kisebbet okoz.;A CBR veszteséges, a VBR veszteségmentes tömörítés.;B;IPTV
20;1;Melyik videókódoló szabványt használják jellemzően az IPTV médiafolyamokban?;MPEG-1;H.264 (MPEG-4 Part 10, AVC);MPEG-2 Video;H.265 (HEVC);B;IPTV
21;2;Melyik kerettípus jelzi egy H.264 kódolású adatfolyam "képcsoportjának" (GOP) kezdetét, és előállításához nincs szükség további keretekre?;P-frame;B-frame;I-frame;D-frame;C;IPTV
22;3;Melyik kerettípus használ korábbi és későbbi I vagy P kereteket referenciaként a H.264 videókódolásban?;I-frame;P-frame;B-frame;Keyframe;C;IPTV
23;4;Mi történik, ha egy H.264 videó adatfolyamban egy "kulcskeretet" (I-frame) érintő csomagvesztés történik?;Csak a hangfolyam sérül.;A videó lejátszása azonnal leáll.;Az érintett kulcskeretet követő P és B keretek is sérülnek a mozgásvektorok miatt, mivel az I-frame szolgáltatja a referenciát.;A lejátszás folytatódik, minimális minőségromlással.;C;IPTV
24;2;Mi a "de-jitter puffer" célja az IPTV-ben?;Növeli a késleltetést a videófolyamban.;Kiegyenlíti a késleltetési ingadozásokat (jittert) azáltal, hogy a változó időközökkel érkező csomagokat fix sebességgel olvassa ki.;Csökkenti a sávszélesség-igényt.;A hálózati forgalom titkosítása.;B;IPTV
25;1;Melyik az IPTV set-top-boxok jellemző de-jitter puffermérete az előadás szerint?;5-10 ms;80-200 ms;500-1000 ms;2-5 másodperc;B;IPTV
26;2;Melyik faktor NEM befolyásolja a csatornaváltás idejét (Zap Time) az IPTV-ben?;Csoportváltás (IGMP leave és join);A hálózati torlódásvezérlés;Multicast disztribúciós fa bővítése (PIM routing);A következő kulcs videokeret (I frame) beérkezése;B;IPTV
27;3;Melyik protokollkészlet része az IGMPv3/MLDv2/PIM az IPTV protokollkészletben?;TCP/IP;HTTP/RTP;UDP/IP multicast;SIP/SDP;C;IPTV
28;2;Melyik az MPEG-2 Transport Stream (TS) egyik felhasználási területe?;VoIP kommunikáció;DVB és IPTV rendszerek;Webböngészés;E-mail átvitel;B;IPTV
29;1;Hány bájt egy tipikus TS (Transport Stream) csomag mérete az MPEG-2 TS-ben?;188 bájt;512 bájt;1500 bájt;65535 bájt;A;IPTV
30;3;Mi a Program Clock Reference (PCR) szerepe az MPEG-2 TS információs táblákban?;A műsorújság adataihoz való hozzáférés biztosítása.;A programok azonosítása a transport streamben.;Az elemi folyamok szinkronizációjára használt referencia-óra.;A csomagok prioritásának meghatározása.;C;IPTV
31;2;Melyik IPTV szolgáltatás teszi lehetővé, hogy az élő adást kliens-oldalon (set-top-box) vagy szerver-oldalon (Catch up TV) rögzítsék?;Time shifting;Élő adás felvétele;Video on Demand;Kép a képben (PiP);B;IPTV
32;3;Melyik az MPEG-2 TS információs táblája, amely az egyes programokhoz tartozó elemi folyamok PID azonosítóit tartalmazza?;Program Association Table (PAT);Event Info Table (EIT);Program Map Table (PMT);Program Clock Reference (PCR);C;IPTV
33;1;Mi az IP Scrambler feladata az IPTV fejállomáson?;Az újrakódolt médiafolyamból IP hálózaton továbbítható adatcsomagok készítése.;A tartalom titkosítása.;A videojel felbontásának növelése.;A médiafolyamok rögzítése.;A;IPTV
34;2;Mi a Media Transcoding (média átkódolás) célja az IPTV fejállomáson?;A médiafolyamok eredeti formátumának megőrzése.;A médiafolyam (kép és hang) újrakódolása az IPTV rendszer követelményeinek megfelelően (pl. sávszélesség-igény, felbontás).;A digitális jogkezelés (DRM) biztosítása.;A csomagok méretének növelése.;B;IPTV
35;3;Mi a "Relative packet priorities" (relatív csomagprioritások) lényege a DiffServ QoS módszerben?;Minden csomag azonos prioritással rendelkezik.;A csomagok prioritása a hálózati sávszélességtől függ.;A csomagok különböző prioritással rendelkeznek, és a hálózat ennek megfelelően kezeli őket a forgalmazás során.;A csomagok prioritását csak a végpontok állíthatják be.;C;IPTV
36;4;Mi a "Triple play" üzleti modell lényege?;Kizárólag technológiai szabvány, nem üzleti.;Csak egyetlen szolgáltatást foglal magába.;A sávszélesség korlátozása az IP hálózaton.;Egy IP szolgáltatás, amely magába foglalja az Internet, Televízió és Telefónia szolgáltatásokat.;D;IPTV
37;2;Miért nem szükséges az "újraküldés" az élő médiatartalom átvitelénél RTP/UDP használatával?;Mert a hálózati forgalom mindig hibamentes.;Mert az élő adás természetéből adódóan a késleltetés kritikusabb, mint az esetleges adatvesztés, és nincs idő a visszaküldésre.;Mert az RTP garantálja az adatok kézbesítését.;Mert a vevő oldali puffer mindig elegendő méretű.;B;IPTV
38;3;Melyik az MPEG-2 Transport Stream (TS) által támogatott elemi médiafolyamok egyike?;Csak videófolyam;Csak hangfolyam;Több, különböző nyelvű hangsáv és videófolyam.;Csak Teletext.;C;IPTV
39;1;Mi a "Time shifting" IPTV szolgáltatás lényege?;A műsorok visszatekerése és megállítása.;Élő adás felvétele és későbbi visszanézése.;Programozott felvétel műsorújság alapján.;A kép a képben (PiP) funkció.;B;IPTV
40;5;Mi a különbség az "Integrated Services (IntServ)" és a "DiffServ" QoS módszerek között az IPTV-ben?;Az IntServ a hálózati forgalom titkosításáért felel, a DiffServ a priorizálásáért.;Az IntServ előre foglal erőforrásokat az útvonalon, míg a DiffServ relatív csomagprioritásokat használ, és a gyakorlatban szélesebb körben elterjedt.;Az IntServ a TCP-t, a DiffServ az UDP-t használja.;Az IntServ valós idejű, a DiffServ csak on-demand tartalomra alkalmas.;B;IPTV
1;2;Ki jogosult a prezentáció anyagának és a videofelvételnek a használatára?;A: Bárki, aki interneten hozzáfér.;B: A tárgy hallgatói, kizárólag saját célra.;C: Csak a tantárgyfelelős.;D: A BME összes hallgatója.;B;WiFi
2;3;Melyik könyv alapján készült a prezentáció?;A: Networking: A Bottom-Up View;B: Computer Networks by Tanenbaum;C: Computer Networking: A Top-Down Approach;D: Internetworking with TCP/IP;C;WiFi
3;4;Melyik TCP/IP réteg felel meg az OSI modell adatkapcsolati és fizikai rétegének?;A: Alkalmazási réteg;B: Szállítási réteg;C: Internet-réteg;D: Interfész réteg;D;WiFi
4;2;Melyik OSI réteg az adatkapcsolati réteg?;A: Fizikai;B: Hálózati;C: Alkalmazási;D: Adatkapcsolati;D;WiFi
5;2;Mi az adatkapcsolati réteg másik neve?;A: Network Layer;B: Transport Layer;C: Data Link Layer;D: Application Layer;C;WiFi
6;3;Mit jelent a "link" az adatkapcsolati réteg kontextusában?;A: Egy internetes weboldalra mutató hivatkozás.;B: Két szomszédos csomópont közötti összeköttetés.;C: Egy hálózati kábel típusa.;D: Egy IP cím.;B;WiFi
8;3;Melyik feladat tartozik az adatkapcsolati réteghez?;A: Üzenetek titkosítása.;B: Folyamszabályozás.;C: Routing döntések meghozatala.;D: Alkalmazás szintű protokollok kezelése.;B;WiFi
10;5;Az adatkapcsolati réteg feladatai közé tartozik a megbízható adatátvitel. Melyik két mechanizmust használja ehhez?;A: Tömörítés és titkosítás.;B: Címzés és routing.;C: Hibadetektálás és újraadás.;D: Folyamszabályozás és multiplexelés.;C;WiFi
11;4;Mit jelent a keretezés az adatkapcsolati rétegben?;A: Képek digitális keretekbe foglalása.;B: A fizikai réteg bitjeiből strukturált adatok létrehozása.;C: Hálózati eszközök fizikai kereteinek meghatározása.;D: Adatátvitel fizikai kábelek segítségével.;B;WiFi
12;4;Miért fontos a közeghozzáférés az adatkapcsolati rétegben?;A: A sávszélesség növelése miatt.;B: A biztonsági protokollok implementálásához.;C: Osztott közeg esetén, hogy elkerüljék az ütközéseket.;D: A hálózati címek kiosztásához.;C;WiFi
13;5;Melyik feladatot NEM végzi el az adatkapcsolati réteg a mai gyakorlatban (általában)?;A: Keretezés;B: Közeghozzáférés;C: Folyamszabályozás;D: Helyi hálózaton címzés;C;WiFi
14;4;Mi a logikai kapcsolatvezérlés alréteg (LLC Sublayer) magyar neve?;A: Közeghozzáférés alréteg;B: Logikai kapcsolatvezérlés alréteg;C: Fizikai alréteg;D: Hálózati alréteg;B;WiFi
15;4;Mi a közegelérési alréteg (MAC Sublayer) magyar neve?;A: Logikai kapcsolatvezérlés alréteg;B: Adatkapcsolati alréteg;C: Közegelérési alréteg;D: Fizikai alréteg;C;WiFi
16;5;Miért szükséges a megbízható pont-pont közötti adatátvitel Wi-Fi esetén?;A: Mert a fizikai réteg lassú.;B: A vezeték nélküli átvitel megbízhatatlan lehet, szükség van a hibák kezelésére.;C: Az adatfolyamok szabályozásához.;D: A különböző protokollok közötti kompatibilitás biztosításához.;B;WiFi
17;2;Melyik hálózati kategóriába tartozik a Wi-Fi a klasszikus felosztás szerint?;A: WAN;B: MAN;C: LAN;D: SAN;C;WiFi
20;2;Mi a fő hasonlóság a Wi-Fi és a mobilnet között?;A: Mindkettő vezetékes technológia.;B: Mindkettő csak helyi hálózatokra korlátozódik.;C: Mindkettő vezeték nélküli adatátvitelt használ.;D: Mindkettő ugyanazokat a frekvenciákat használja.;C;WiFi
21;4;Melyik tényező jelenti a nagyobb kihívást a mobilnet, mint a Wi-Fi esetében?;A: Az adatátviteli sebesség.;B: A végberendezés mobilitása és bázisállomás-váltás.;C: Az interferencia kezelése.;D: A biztonsági protokollok implementálása.;B;WiFi
22;3;Melyik üzemmódra jellemző a bázisállomás megléte a vezetékes és vezeték nélküli hálózatok között?;A: Ad hoc üzemmód;B: Mesh üzemmód;C: Infrastruktúra alapú üzemmód;D: Pont-pont üzemmód;C;WiFi
24;3;Melyik vezeték nélküli üzemmódra jellemző, hogy nincsenek bázisállomások és a csomópontok közvetlenül kommunikálnak egymással?;A: Infrastruktúra alapú üzemmód;B: Ad hoc üzemmód;C: Kábeles üzemmód;D: Egyugrásos üzemmód;C;WiFi
34;2;Hogyan befolyásolja a távolság a rádiós jel erősségét szabadtéri terjedés során?;A: Növeli a jelerősséget.;B: Csökkenti a jelerősséget.;C: Nincs hatással rá.;D: Csak a frekvencia befolyásolja.;B;WiFi
36;3;Mit jelent a többutas terjedés a rádiós linkek esetében?;A: A jel több frekvencián terjed.;B: A jel több antennán keresztül érkezik.;C: A jel az akadályokról visszaverődve többször is eljut a vevőhöz.;D: A jel egyszerre több adóhoz is eljut.;C;WiFi
37;4;Milyen hatása van a többutas terjedésnek a beérkező jelre?;A: Erősíti a jelet és megszünteti az interferenciát.;B: Kicsit késve és csillapítva érkezik meg a jel, interferenciát okozva.;C: Növeli az adatátviteli sebességet.;D: Csökkenti a zajszintet.;B;WiFi
39;3;Mit jelent az SNR rövidítés?;A: Signal-to-Noise Ratio (jel-zaj viszony);B: System Network Requirement;C: Static Noise Reduction;D: Spectrum Noise Range;A;WiFi
40;3;Mit takar a BER rövidítés?;A: Bandwidth Efficiency Ratio;B: Bit Error Rate (bithibaarány);C: Broadcast Error Recovery;D: Baseband Encoding Rate;B;WiFi
41;4;Hogyan befolyásolja a magasabb SNR a bithibaarányt (BER)?;A: Növeli a BER-t.;B: Nincs hatással a BER-re.;C: Csökkenti a BER-t.;D: Csak a modulációtól függ.;C;WiFi
